1210521	该项目供货合同	公司于2008年7月15日中标甘肃酒泉风电基地瓜州桥湾第三南风电场10万千瓦风电特许权项目,中标66台1.5MW风电机组,详见《关于中标甘肃酒泉风电特许权项目的公告》(编号2008-038),于2009年11月10与甘肃中电酒泉第四风力发电有限公司(简称“中电酒泉”)签订该项目供货合同,具体情况如下:	公司/n/N 于/p/N 2008/m/N 年/m/N 7/m/N 月/m/N 15/m/N 日/m/N 中标/n/N 甘肃/ns/N 酒泉/n/N 风电/n/N 基地/n/N 瓜州/ns/N 桥湾/ns/N 第三/m/N 南/ns/N 风电场/n/N 10/m/N 万千瓦/m/N 风电/n/N 特许权/nr/N 项目/n/N ,/x/N 中标/n/N 66/m/N 台/ns/N 1.5/m/N MW/eng/N 风电/n/N 机组/n/N ,/x/N 详见/a/N 《/x/N 关于/p/N 中标/n/N 甘肃/ns/N 酒泉/n/N 风电/n/N 特许权/nr/N 项目/n/N 的/uj/N 公告/n/N 》/x/N (/x/N 编号/n/N 2008/m/N -/x/N 038/m/N )/x/N ,/x/N 于/p/N 2009/m/N 年/m/N 11/m/N 月/m/N 10/m/N 与/p/N 甘肃/ns/N 中/f/N 电/n/N 酒泉/n/N 第四/m/N 风力/n/N 发电/vn/N 有限公司/n/N (/x/N 简称/v/N “/x/N 中/f/N 电/n/N 酒泉/n/N ”/x/N )/x/N 签订/v/N 该/r/Y 项目/n/Y 供货/n/Y 合同/a/Y ,/x/N 具体情况/l/N 如下/t/N :/x/N
18892094	中国移动通信集团西藏有限公司2018年度业务支撑类软件开发服务集中采购框架协议	亿阳信通股份有限公司(以下简称“公司”)近日与中国移动通信集团西藏有限公司订立《中国移动通信集团西藏有限公司2018年度业务支撑类软件开发服务集中采购框架协议》,合同金额为人民币2,000万元	亿阳信通/nz/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 近日/t/N 与/p/N 中国移动通信集团/nt/N 西藏/ns/N 有限公司/n/N 订立/v/N 《/x/N 中国移动通信集团/nt/Y 西藏/ns/Y 有限公司/n/Y 2018/m/Y 年度/n/Y 业务/n/Y 支撑/v/Y 类/q/Y 软件开发/l/Y 服务/vn/Y 集中/v/Y 采购/v/Y 框架/n/Y 协议/n/Y 》/x/N ,/x/N 合同/a/N 金额/n/N 为/p/N 人民币/n/N 2/x/N ,/x/N 000/m/N 万元/m/N
16694570	建设工程施工合同	交易内容:浙江元成园林集团股份有限公司(以下简称:“公司”)与浙江越龙山旅游开发有限公司(以下简称“越龙山旅游”)签订建设工程施工合同,合同价款为83,500万人民币(具体工程量按实结算)	交易/n/N 内容/n/N :/x/N 浙江/ns/N 元/m/N 成/v/N 园林/n/N 集团股份/nz/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N :/x/N “/x/N 公司/n/N ”/x/N )/x/N 与/p/N 浙江/ns/N 越/d/N 龙山/ns/N 旅游/vn/N 开发/v/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 越/d/N 龙山/ns/N 旅游/vn/N ”/x/N )/x/N 签订/v/N 建设/vn/Y 工程施工/n/Y 合同/a/Y ,/x/N 合同/a/N 价款/n/N 为/p/N 83/m/N ,/x/N 500/m/N 万/m/N 人民币/n/N (/x/N 具体/a/N 工程量/n/N 按/p/N 实/n/N 结算/v/N )/x/N
16694570	建设工程施工合同	公司拟与越龙山旅游签订建设工程施工合同,承接越龙山国际旅游国际度假区一期(东区)施工图范围内的全部内容,合同工期为2年,合同总金额83,500万人民币(具体以实际工程量为准)	公司/n/N 拟/v/N 与/p/N 越/ns/N 龙山/ns/N 旅游/vn/N 签订/v/N 建设/vn/Y 工程施工/n/Y 合同/a/Y ,/x/N 承接/v/N 越/d/N 龙山/ns/N 国际/n/N 旅游/vn/N 国际/n/N 度假区/n/N 一期/d/N (/x/N 东区/ns/N )/x/N 施工图/nr/N 范围/n/N 内/f/N 的/uj/N 全部内容/n/N ,/x/N 合同/a/N 工期/vn/N 为/p/N 2/m/N 年/m/N ,/x/N 合同/a/N 总金额/n/N 83/m/N ,/x/N 500/m/N 万/m/N 人民币/n/N (/x/N 具体/a/N 以/p/N 实际/n/N 工程量/n/N 为准/v/N )/x/N
16694570	建设工程施工合同	根据《上海证券交易所股票上市规则》的相关规定,越龙山旅游系公司参股子公司,是公司的关联法人,因此本次同越龙山旅游签订建设工程施工合同属于关联交易	根据/p/N 《/x/N 上海证券交易所/nt/N 股票/n/N 上市/ns/N 规则/n/N 》/x/N 的/uj/N 相关/v/N 规定/n/N ,/x/N 越/d/N 龙山/ns/N 旅游/vn/N 系/v/N 公司/n/N 参股/v/N 子公司/n/N ,/x/N 是/v/N 公司/n/N 的/uj/N 关联/ns/N 法人/n/N ,/x/N 因此/c/N 本次/r/N 同越/d/N 龙山/ns/N 旅游/vn/N 签订/v/N 建设/vn/Y 工程施工/n/Y 合同/a/Y 属于/v/N 关联/ns/N 交易/n/N
16694570	建设工程施工合同	建设工程施工合同内容:承接越龙山国际旅游国际度假区一期(东区)施工图范围内的工程内容,合同价款暂定(大写):捌亿叁仟伍佰万元整(¥835000000元)	建设/vn/Y 工程施工/n/Y 合同/a/Y 内容/n/N :/x/N 承接/v/N 越/d/N 龙山/ns/N 国际/n/N 旅游/vn/N 国际/n/N 度假区/n/N 一期/d/N (/x/N 东区/ns/N )/x/N 施工图/nr/N 范围/n/N 内/f/N 的/uj/N 工程/n/N 内容/n/N ,/x/N 合同/a/N 价款/n/N 暂定/d/N (/x/N 大写/n/N )/x/N :/x/N 捌/m/N 亿/m/N 叁/m/N 仟/m/N 伍佰/nr/N 万元/m/N 整/v/N (/x/N ¥/x/N 835000000/m/N 元/m/N )/x/N
19338311	军品订货合同	武汉高德红外股份有限公司(以下简称“公司”)于近日收到公司与某客户签订的一份军品订货合同(以下简称“合同”),合同金额11,856万元人民币	武汉/ns/N 高德/nr/N 红外/nr/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 于/p/N 近日/t/N 收到/v/N 公司/n/N 与/p/N 某/r/N 客户/n/N 签订/v/N 的/uj/N 一份/m/N 军品/n/Y 订货/n/Y 合同/a/Y (/x/N 以下/f/N 简称/v/N “/x/N 合同/a/N ”/x/N )/x/N ,/x/N 合同/a/N 金额/n/N 11/m/N ,/x/N 856/m/N 万元/m/N 人民币/n/N
15348364	工业品买卖合同	安徽安凯汽车股份有限公司(以下简称“本公司”或“公司”)近日与合肥公交集团有限公司(以下简称“公交集团”)签署了《工业品买卖合同》(以下简称或“合同”)	安徽/ns/N 安凯/nr/N 汽车/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 本/r/N 公司/n/N ”/x/N 或/c/N “/x/N 公司/n/N ”/x/N )/x/N 近日/t/N 与/p/N 合肥/n/N 公交/n/N 集团/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公交/n/N 集团/n/N ”/x/N )/x/N 签署/v/N 了/ul/N 《/x/N 工业品/n/Y 买卖合同/n/Y 》/x/N (/x/N 以下/f/N 简称/v/N 或/c/N “/x/N 合同/a/N ”/x/N )/x/N
368948	2013年度全行自动柜员机集中采购项目(御银自动取款机)第四批设备合同	近日,公司收到中国工商银行《2013年度全行自动柜员机集中采购项目(御银自动取款机)第四批设备合同》,根据合同要求公司将为中国工商银行提供230台自动取款机	近日/t/N ,/x/N 公司/n/N 收到/v/N 中国工商银行/nt/N 《/x/N 2013/m/Y 年度/n/Y 全行/n/Y 自动/vn/Y 柜员机/n/Y 集中/v/Y 采购/v/Y 项目/n/Y (/x/Y 御/vg/Y 银/ng/Y 自动/vn/Y 取款机/n/Y )/x/Y 第四批/m/Y 设备/vn/Y 合同/a/Y 》/x/N ,/x/N 根据/p/N 合同/a/N 要求/v/N 公司/n/N 将/d/N 为/p/N 中国工商银行/nt/N 提供/v/N 230/m/N 台/ns/N 自动/vn/N 取款机/n/N
16459156	2017年度被装物资采购合同	2017年8月4日,公司收到〇五单位五五二部就“2017年新研被装物资”项目签署的《2017年度被装物资采购合同》	2017/m/N 年/m/N 8/m/N 月/m/N 4/m/N 日/m/N ,/x/N 公司/n/N 收到/v/N 〇/x/N 五/m/N 单位/n/N 五五/m/N 二部/m/N 就/d/N “/x/N 2017/m/N 年/m/N 新/a/N 研/vn/N 被装/n/N 物资/n/N ”/x/N 项目/n/N 签署/v/N 的/uj/N 《/x/N 2017/m/Y 年度/n/Y 被装/n/Y 物资/n/Y 采购/v/Y 合同/a/Y 》/x/N
16459156	2017年度被装物资采购合同	《2017年度被装物资采购合同》四份(编号分别为:2017-ZZ-被装-ZHTJ-302	《/x/N 2017/m/Y 年度/n/Y 被装/n/Y 物资/n/Y 采购/v/Y 合同/a/Y 》/x/N 四份/mq/N (/x/N 编号/n/N 分别/d/N 为/p/N :/x/N 2017/m/N -/x/N ZZ/eng/N -/x/N 被装/n/N -/x/N ZHTJ/eng/N -/x/N 302/m/N
1320021	桩基工程合同	中化岩土工程股份有限公司(以下简称“公司”)于2011年5月31日在《证券时报》、《中国证券报》、《上海证券报》、巨潮资讯网公告了《中化岩土工程股份有限公司重大合同中标公告》(公告编号:2011-028);2011年6月3日,本公司与爱励鼎胜铝业(镇江)有限公司签署了《桩基工程合同》(合同号:2011-G32-001)	中化/j/N 岩土/n/N 工程/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 于/p/N 2011/m/N 年/m/N 5/m/N 月/m/N 31/m/N 日/m/N 在/p/N 《/x/N 证券时报/n/N 》/x/N 、/x/N 《/x/N 中国/ns/N 证券报/n/N 》/x/N 、/x/N 《/x/N 上海/ns/N 证券报/n/N 》/x/N 、/x/N 巨潮/nr/N 资讯网/n/N 公告/n/N 了/ul/N 《/x/N 中化/j/N 岩土/n/N 工程/n/N 股份/n/N 有限公司/n/N 重大/a/N 合同/a/N 中标/n/N 公告/n/N 》/x/N (/x/N 公告/n/N 编号/n/N :/x/N 2011/m/N -/x/N 028/m/N )/x/N ;/x/N 2011/m/N 年/m/N 6/m/N 月/m/N 3/m/N 日/m/N ,/x/N 本/r/N 公司/n/N 与/p/N 爱/v/N 励鼎胜/i/N 铝业/n/N (/x/N 镇江/ns/N )/x/N 有限公司/n/N 签署/v/N 了/ul/N 《/x/N 桩基/n/Y 工程/n/Y 合同/a/Y 》/x/N (/x/N 合同/a/N 号/m/N :/x/N 2011/m/N -/x/N G32/eng/N -/x/N 001/m/N )/x/N
18854761	投资协议终止协议书	东睦新材料集团股份有限公司(以下简称为“公司”或“乙方”)于2017年12月29日与宁波市鄞州开发建设投资有限公司(原名为宁波明州工业园区投资开发有限责任公司,以下简称为“鄞州开发投资公司”或“甲方”)签订了《投资协议终止协议书》,同意终止双方分别于2003年11月3日和2004年6月24日签订的《投资协议书》,鄞州开发投资公司退回公司土地预付款3,620万元,并补偿公司损失3,780万元,具体情况公告如下	东睦新/nr/N 材料/n/N 集团股份/nz/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N 为/p/N “/x/N 公司/n/N ”/x/N 或/c/N “/x/N 乙方/n/N ”/x/N )/x/N 于/p/N 2017/m/N 年/m/N 12/m/N 月/m/N 29/m/N 日/m/N 与/p/N 宁波市/ns/N 鄞州/ns/N 开发/v/N 建设/vn/N 投资/vn/N 有限公司/n/N (/x/N 原名/n/N 为/p/N 宁波/ns/N 明州/nr/N 工业园区/n/N 投资/vn/N 开发/v/N 有限责任/l/N 公司/n/N ,/x/N 以下/f/N 简称/v/N 为/p/N “/x/N 鄞州/ns/N 开发/v/N 投资/vn/N 公司/n/N ”/x/N 或/c/N “/x/N 甲方/n/N ”/x/N )/x/N 签订/v/N 了/ul/N 《/x/N 投资/vn/Y 协议/n/Y 终止/v/Y 协议书/n/Y 》/x/N ,/x/N 同意/d/N 终止/v/N 双方/n/N 分别/d/N 于/p/N 2003/m/N 年/m/N 11/m/N 月/m/N 3/m/N 日/m/N 和/c/N 2004/m/N 年/m/N 6/m/N 月/m/N 24/m/N 日/m/N 签订/v/N 的/uj/N 《/x/N 投资/vn/N 协议书/n/N 》/x/N ,/x/N 鄞州/ns/N 开发/v/N 投资/vn/N 公司/n/N 退回/v/N 公司/n/N 土地/n/N 预付款/n/N 3/x/N ,/x/N 620/m/N 万元/m/N ,/x/N 并/c/N 补偿/vn/N 公司/n/N 损失/n/N 3/x/N ,/x/N 780/m/N 万元/m/N ,/x/N 具体情况/l/N 公告/n/N 如下/t/N
18854761	投资协议终止协议书	(一)根据《投资协议终止协议书》,同意终止双方分别于2003年11月3日和2004年6月24日签订的《投资协议书》,解决了困扰公司多年却悬而未决的土地历史遗留难题,有利于公司更加集中精力做好主营业务的经营管理	(/x/N 一/m/N )/x/N 根据/p/N 《/x/N 投资/vn/Y 协议/n/Y 终止/v/Y 协议书/n/Y 》/x/N ,/x/N 同意/d/N 终止/v/N 双方/n/N 分别/d/N 于/p/N 2003/m/N 年/m/N 11/m/N 月/m/N 3/m/N 日/m/N 和/c/N 2004/m/N 年/m/N 6/m/N 月/m/N 24/m/N 日/m/N 签订/v/N 的/uj/N 《/x/N 投资/vn/N 协议书/n/N 》/x/N ,/x/N 解决/v/N 了/ul/N 困扰/v/N 公司/n/N 多年/m/N 却/d/N 悬而未决/i/N 的/uj/N 土地/n/N 历史/n/N 遗留/vn/N 难题/n/N ,/x/N 有利于/v/N 公司/n/N 更加/d/N 集中精力/n/N 做好/v/N 主营业务/n/N 的/uj/N 经营/vn/N 管理/vn/N
18854761	投资协议终止协议书	(二)根据《投资协议终止协议书》,预计获得的损失补偿,除本年度已收到的1,890万元外,剩余部分金额将在以后年度收回	(/x/N 二/m/N )/x/N 根据/p/N 《/x/N 投资/vn/Y 协议/n/Y 终止/v/Y 协议书/n/Y 》/x/N ,/x/N 预计/vn/N 获得/v/N 的/uj/N 损失/n/N 补偿/vn/N ,/x/N 除/p/N 本年度/n/N 已/d/N 收到/v/N 的/uj/N 1/m/N ,/x/N 890/m/N 万元/m/N 外/f/N ,/x/N 剩余/v/N 部分/n/N 金额/n/N 将/d/N 在/p/N 以后/f/N 年度/n/N 收回/v/N
18854761	投资协议终止协议书	3、《投资协议终止协议书》、《投资协议书》	3/x/N 、/x/N 《/x/N 投资/vn/Y 协议/n/Y 终止/v/Y 协议书/n/Y 》/x/N 、/x/N 《/x/N 投资/vn/N 协议书/n/N 》/x/N
547380	代理和合作协议	2007年6月,本公司控股子公司北海银河开关设备有限公司(以下简称“银河开关”)与开艺公司(SwitchcraftLtd.)、南非阿梅尔折梅特开关公司(AmalgamatedSwitchgearCC,以下简称“南非公司”)签订了《代理和合作协议》,约定南非公司5年内将向银河开关订购总金额约3400万欧元的环网柜产品,折合人民币约3.5亿元	2007/m/N 年/m/N 6/m/N 月/m/N ,/x/N 本/r/N 公司/n/N 控股/v/N 子公司/n/N 北海/ns/N 银河/n/N 开关设备/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 银河/n/N 开关/v/N ”/x/N )/x/N 与/p/N 开艺/n/N 公司/n/N (/x/N SwitchcraftLtd/eng/N ./m/N )/x/N 、/x/N 南非/ns/N 阿梅尔/nr/N 折梅特/nr/N 开关/v/N 公司/n/N (/x/N AmalgamatedSwitchgearCC/eng/N ,/x/N 以下/f/N 简称/v/N “/x/N 南非/ns/N 公司/n/N ”/x/N )/x/N 签订/v/N 了/ul/N 《/x/N 代理/n/Y 和/c/Y 合作/vn/Y 协议/n/Y 》/x/N ,/x/N 约定/v/N 南非/ns/N 公司/n/N 5/x/N 年内/t/N 将/d/N 向/p/N 银河/n/N 开关/v/N 订购/v/N 总金额/n/N 约/d/N 3400/m/N 万/m/N 欧元/nz/N 的/uj/N 环网柜/n/N 产品/n/N ,/x/N 折合/v/N 人民币/n/N 约/d/N 3.5/m/N 亿元/m/N
547380	代理和合作协议	根据《代理和合作协议》的条款规定,银河开关将于近期向南非公司交付首批150台(套)GLX24系列环网柜产品,产品总金额537,500欧元,约合人民币	根据/p/N 《/x/N 代理/n/Y 和/c/Y 合作/vn/Y 协议/n/Y 》/x/N 的/uj/N 条款/n/N 规定/n/N ,/x/N 银河/n/N 开关/v/N 将/d/N 于/p/N 近期/t/N 向/p/N 南非/ns/N 公司/n/N 交付/v/N 首批/m/N 150/m/N 台/ns/N (/x/N 套/q/N )/x/N GLX24/eng/N 系列/q/N 环网柜/n/N 产品/n/N ,/x/N 产品/n/N 总金额/n/N 537/m/N ,/x/N 500/m/N 欧元/nz/N ,/x/N 约合/vn/N 人民币/n/N
16842819	株洲县“智慧渌口”项目一期系统集成及运营服务采购项目合同	蓝盾信息安全技术股份有限公司(以下简称“公司”)的全资子公司蓝盾信息安全技术有限公司(以下简称“蓝盾技术”)近日与中国移动通信集团湖南有限公司株洲分公司(以下简称“联合体单位”,蓝盾技术与联合体单位合称“乙方”)及株洲渌湘投资发展集团有限公司(以下简称“甲方”)签署了《株洲县“智慧渌口”项目一期系统集成及运营服务采购项目合同》(以下简称“合同”或“本合同”),合同总价为人民币56,080,800.00元	蓝盾/nr/N 信息安全/nz/N 技术/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 的/uj/N 全资/n/N 子公司/n/N 蓝盾/nr/N 信息安全/nz/N 技术/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 蓝盾/nr/N 技术/n/N ”/x/N )/x/N 近日/t/N 与/p/N 中国移动通信集团/nt/N 湖南/ns/N 有限公司/n/N 株洲/ns/N 分公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 联合体/nt/N 单位/n/N ”/x/N ,/x/N 蓝盾/nr/N 技术/n/N 与/p/N 联合体/nt/N 单位/n/N 合称/v/N “/x/N 乙方/n/N ”/x/N )/x/N 及/c/N 株洲/ns/N 渌/g/N 湘/j/N 投资/vn/N 发展/vn/N 集团/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 甲方/n/N ”/x/N )/x/N 签署/v/N 了/ul/N 《/x/N 株洲县/ns/Y “/x/Y 智慧/nr/Y 渌/g/Y 口/q/Y ”/x/Y 项目/n/Y 一期/d/Y 系统集成/n/Y 及/c/Y 运营/vn/Y 服务/vn/Y 采购/v/Y 项目/n/Y 合同/a/Y 》/x/N (/x/N 以下/f/N 简称/v/N “/x/N 合同/a/N ”/x/N 或/c/N “/x/N 本合同/n/N ”/x/N )/x/N ,/x/N 合同/a/N 总价/n/N 为/p/N 人民币/n/N 56/m/N ,/x/N 080/m/N ,/x/N 800.00/m/N 元/m/N
16842819	株洲县“智慧渌口”项目一期系统集成及运营服务采购项目合同	蓝盾技术与各方签订的《株洲县“智慧渌口”项目一期系统集成及运营服务采购项目合同》	蓝盾/nr/N 技术/n/N 与/p/N 各方/r/N 签订/v/N 的/uj/N 《/x/N 株洲县/ns/Y “/x/Y 智慧/nr/Y 渌/g/Y 口/q/Y ”/x/Y 项目/n/Y 一期/d/Y 系统集成/n/Y 及/c/Y 运营/vn/Y 服务/vn/Y 采购/v/Y 项目/n/Y 合同/a/Y 》/x/N
1255687	新建京沪高速铁路桥面防水材料采购合同和新建南京枢纽铁路桥面防水材料采购合同	新建京沪高速铁路桥面防水材料采购合同和新建南京枢纽铁路桥面防水材料采购合同	新建/ns/Y 京沪高速铁路/nz/Y 桥面/n/Y 防水材料/n/Y 采购/v/Y 合同/a/Y 和/c/Y 新建/ns/Y 南京/ns/Y 枢纽/n/Y 铁路/n/Y 桥面/n/Y 防水材料/n/Y 采购/v/Y 合同/a/Y
1544029	东莞市出租屋视频监控系统租用合同	2008年4月21日,本公司全资子公司北京鹏博士安全信息技术有限公司(简称“鹏博士安全公司”)与东莞广电网络传媒发展股份公司(简称“东莞广电”)签署了《东莞市出租屋视频监控系统租用合同》	2008/m/N 年/m/N 4/m/N 月/m/N 21/m/N 日/m/N ,/x/N 本/r/N 公司/n/N 全资/n/N 子公司/n/N 北京/ns/N 鹏/nr/N 博士/n/N 安全/an/N 信息技术/n/N 有限公司/n/N (/x/N 简称/v/N “/x/N 鹏/nr/N 博士/n/N 安全/an/N 公司/n/N ”/x/N )/x/N 与/p/N 东莞/ns/N 广电/nz/N 网络传媒/n/N 发展/vn/N 股份公司/n/N (/x/N 简称/v/N “/x/N 东莞/ns/N 广电/nz/N ”/x/N )/x/N 签署/v/N 了/ul/N 《/x/N 东莞市/ns/Y 出租屋/n/Y 视频/n/Y 监控/vn/Y 系统/n/Y 租用/v/Y 合同/a/Y 》/x/N
1544029	东莞市出租屋视频监控系统租用合同	东莞广电与东莞市政府采购中心签订了东莞市出租屋视频监控系统租用合同,鹏博士安全公司作为东莞广电投标的唯一合作单位,承担东莞市出租屋视频监控系统租用项目的部分建设实施工作	东莞/ns/N 广电/nz/N 与/p/N 东莞市/ns/N 政府/n/N 采购/v/N 中心/n/N 签订/v/N 了/ul/N 东莞市/ns/Y 出租屋/n/Y 视频/n/Y 监控/vn/Y 系统/n/Y 租用/v/Y 合同/a/Y ,/x/N 鹏/nr/N 博士/n/N 安全/an/N 公司/n/N 作为/v/N 东莞/ns/N 广电/nz/N 投标/n/N 的/uj/N 唯一/b/N 合作/vn/N 单位/n/N ,/x/N 承担/v/N 东莞市/ns/N 出租屋/n/N 视频/n/N 监控/vn/N 系统/n/N 租用/v/N 项目/n/N 的/uj/N 部分/n/N 建设/vn/N 实施/v/N 工作/vn/N
18813252	订货合同	近期,公司收到与特殊机构客户签订的两份订货合同,其中一份合同金额为19353万元,另一份合同金额为19098万元,合同总金额总计为人民币38451万元	近期/t/N ,/x/N 公司/n/N 收到/v/N 与/p/N 特殊/a/N 机构/n/N 客户/n/N 签订/v/N 的/uj/N 两份/m/N 订货/n/Y 合同/a/Y ,/x/N 其中/r/N 一份/m/N 合同/a/N 金额/n/N 为/p/N 19353/m/N 万元/m/N ,/x/N 另/r/N 一份/m/N 合同/a/N 金额/n/N 为/p/N 19098/m/N 万元/m/N ,/x/N 合同/a/N 总金额/n/N 总计/n/N 为/p/N 人民币/n/N 38451/m/N 万元/m/N
20215466	购销合同	了购销合同,合同总金额为人民币49,896.44万元(含税)	了/ul/N 购销/v/Y 合同/a/Y ,/x/N 合同/a/N 总金额/n/N 为/p/N 人民币/n/N 49/m/N ,/x/N 896.44/m/N 万元/m/N (/x/N 含税/n/N )/x/N
20215466	购销合同	市)分别独立执行,因此赛克软件与电信集成按照12个省份分别签署了购销合同,各省份除具体交付设备数量、合同价款不同外,合同签约时间及合同其他条款内容均完全一致	市/n/N )/x/N 分别独立/i/N 执行/v/N ,/x/N 因此/c/N 赛克/nz/N 软件/n/N 与/p/N 电信/n/N 集成/v/N 按照/p/N 12/m/N 个/m/N 省份/n/N 分别/d/N 签署/v/N 了/ul/N 购销/v/Y 合同/a/Y ,/x/N 各/r/N 省份/n/N 除/p/N 具体/a/N 交付/v/N 设备/vn/N 数量/n/N 、/x/N 合同/a/N 价款/n/N 不同/a/N 外/f/N ,/x/N 合同/a/N 签约/v/N 时间/n/N 及/c/N 合同/a/N 其他/r/N 条款/n/N 内容/n/N 均/d/N 完全一致/i/N
15555218	新建北京至张家口铁路站前工程物资采购合同	晋亿实业股份有限公司(以下简称“公司”)于2016年12月15日与京张城际铁路有限公司签订了《新建北京至张家口铁路站前工程物资采购合同》(F05钢轨扣配件)	晋/j/N 亿/m/N 实业/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 公司/n/N ”/x/N )/x/N 于/p/N 2016/m/N 年/m/N 12/m/N 月/m/N 15/m/N 日/m/N 与/p/N 京/j/N 张/nr/N 城际/n/N 铁路/n/N 有限公司/n/N 签订/v/N 了/ul/N 《/x/N 新建/ns/Y 北京/ns/Y 至/p/Y 张家口/nr/Y 铁路/n/Y 站/v/Y 前/f/Y 工程/n/Y 物资/n/Y 采购/v/Y 合同/a/Y 》/x/N (/x/N F05/eng/N 钢轨/n/N 扣/v/N 配件/n/N )/x/N
1361901	北京市商品房预售主合同	2007年9月10日本公司与北京国电房地产开发有限公司(以下称:国电公司)签署了《北京市商品房预售主合同》、《北京市商品房预售合同》,本公司将购买国电公司开发的位于北京市朝阳区安定路	2007/m/N 年/m/N 9/m/N 月/m/N 10/m/N 日本公司/nt/N 与/p/N 北京/ns/N 国电/j/N 房地产/j/N 开发/v/N 有限公司/n/N (/x/N 以下/f/N 称/v/N :/x/N 国电/j/N 公司/n/N )/x/N 签署/v/N 了/ul/N 《/x/N 北京市/ns/Y 商品房/n/Y 预售/vn/Y 主合同/n/Y 》/x/N 、/x/N 《/x/N 北京市/ns/N 商品房/n/N 预售/vn/N 合同/a/N 》/x/N ,/x/N 本/r/N 公司/n/N 将/d/N 购买国/n/N 电/n/N 公司/n/N 开发/v/N 的/uj/N 位于/v/N 北京市/ns/N 朝阳区/ns/N 安定路/nr/N
1361901	北京市商品房预售主合同	《北京市商品房预售主合同》、《北京市商品房预售合同》(合同编号Y482872)	《/x/N 北京市/ns/Y 商品房/n/Y 预售/vn/Y 主合同/n/Y 》/x/N 、/x/N 《/x/N 北京市/ns/N 商品房/n/N 预售/vn/N 合同/a/N 》/x/N (/x/N 合同/a/N 编号/n/N Y482872/eng/N )/x/N
1208255	风力发电机组叶片供货变更合同	中材科技股份有限公司之控股子公司中材科技风电叶片股份有限公司(以下简称“中材叶片”)于2009年5月4日与新疆金风科技股份有限公司(以下简称“金风科技”)签署了风力发电机组叶片供货变更合同	中/f/N 材/zg/N 科技股份/n/N 有限公司/n/N 之/u/N 控股/v/N 子公司/n/N 中/f/N 材/zg/N 科技/n/N 风电/n/N 叶片/n/N 股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 中/f/N 材/zg/N 叶片/n/N ”/x/N )/x/N 于/p/N 2009/m/N 年/m/N 5/m/N 月/m/N 4/m/N 日/m/N 与/p/N 新疆/ns/N 金风/n/N 科技股份/n/N 有限公司/n/N (/x/N 以下/f/N 简称/v/N “/x/N 金风/n/N 科技/n/N ”/x/N )/x/N 签署/v/N 了/ul/N 风力/n/Y 发电机组/n/Y 叶片/n/Y 供货/n/Y 变更/v/Y 合同/a/Y
16604298	合同协议书	目前,路桥集团与发包人四川攀西高速公路开发股份有限公司签订了合同协议书	目前/t/N ,/x/N 路桥/ns/N 集团/n/N 与/p/N 发包人/n/N 四川/ns/N 攀西/ns/N 高速公路/n/N 开发/v/N 股份/n/N 有限公司/n/N 签订/v/N 了/ul/N 合同/a/Y 协议书/n/Y
16604298	合同协议书	2、合同协议书	2/x/N 、/x/N 合同/a/Y 协议书/n/Y
